game_id,game_date,shot_number,game_shot_number,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_distance_ft,shot_zone_basic,shot_zone_area,shot_zone_range,loc_x,loc_y,shot_made,event_type,streak,rolling_3_fg_pct,rolling_5_fg_pct,rolling_10_fg_pct
0022400074,2024-10-24,1,1,1,11,2,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Right Side Center(RC),24+ ft.,81,229,0,Missed Shot,0,,,
0022400074,2024-10-24,2,2,1,9,52,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-97,231,0,Missed Shot,-1,0.0,0.0,0.0
0022400074,2024-10-24,3,3,1,7,16,Running Layup Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,25,34,0,Missed Shot,-2,0.0,0.0,0.0
0022400074,2024-10-24,4,4,1,5,53,Step Back Jump shot,2PT Field Goal,17,Mid-Range,Center(C),16-24 ft.,4,177,0,Missed Shot,-3,0.0,0.0,0.0
0022400074,2024-10-24,5,5,1,4,59,Driving Finger Roll Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,21,5,1,Made Shot,-4,0.0,0.0,0.0
0022400074,2024-10-24,6,6,2,11,44,Turnaround Jump Shot,2PT Field Goal,9,In The Paint (Non-RA),Right Side(R),8-16 ft.,67,63,0,Missed Shot,1,0.3333333333333333,0.2,0.2
0022400074,2024-10-24,7,7,2,9,38,Step Back Jump shot,2PT Field Goal,15,Mid-Range,Left Side(L),8-16 ft.,-110,110,0,Missed Shot,-1,0.3333333333333333,0.2,0.16666666666666666
0022400074,2024-10-24,8,8,2,8,33,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,22,6,0,Missed Shot,-2,0.3333333333333333,0.2,0.14285714285714285
0022400074,2024-10-24,9,9,2,8,5,Driving Floating Bank Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Right Side(R),8-16 ft.,76,30,1,Made Shot,-3,0.0,0.2,0.125
0022400074,2024-10-24,10,10,2,6,47,Fadeaway Jump Shot,2PT Field Goal,18,Mid-Range,Right Side(R),16-24 ft.,163,95,1,Made Shot,1,0.3333333333333333,0.4,0.2222222222222222
0022400074,2024-10-24,11,11,2,6,14,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,72,252,0,Missed Shot,2,0.6666666666666666,0.4,0.3
0022400074,2024-10-24,12,12,2,3,45,Driving Finger Roll Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,28,14,1,Made Shot,-1,0.6666666666666666,0.4,0.3
0022400074,2024-10-24,13,13,2,1,56,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,121,231,0,Missed Shot,1,0.6666666666666666,0.6,0.4
0022400074,2024-10-24,14,14,2,0,21,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,100,243,0,Missed Shot,-1,0.3333333333333333,0.6,0.4
0022400074,2024-10-24,15,15,3,11,47,Step Back Jump shot,2PT Field Goal,17,Mid-Range,Left Side Center(LC),16-24 ft.,-66,162,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022400074,2024-10-24,16,16,3,8,36,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Left Side Center(LC),24+ ft.,-135,238,1,Made Shot,-3,0.0,0.2,0.3
0022400074,2024-10-24,17,17,3,8,31,Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,18,12,0,Missed Shot,1,0.3333333333333333,0.4,0.4
0022400074,2024-10-24,18,18,3,6,35,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,103,244,0,Missed Shot,-1,0.3333333333333333,0.2,0.4
0022400074,2024-10-24,19,19,3,3,26,Driving Finger Roll Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,29,10,1,Made Shot,-2,0.3333333333333333,0.2,0.4
0022400074,2024-10-24,20,20,4,10,51,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,-16,259,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400074,2024-10-24,21,21,4,9,44,Running Pull-Up Jump Shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-27,259,1,Made Shot,2,0.6666666666666666,0.6,0.4
0022400074,2024-10-24,22,22,4,8,49,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,93,237,1,Made Shot,3,1.0,0.6,0.5
0022400074,2024-10-24,23,23,4,7,31,Pullup Jump shot,2PT Field Goal,15,Mid-Range,Right Side(R),8-16 ft.,140,55,0,Missed Shot,4,1.0,0.8,0.5
0022400074,2024-10-24,24,24,4,6,50,Driving Floating Bank Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,64,18,0,Missed Shot,-1,0.6666666666666666,0.8,0.5
0022400074,2024-10-24,25,25,4,3,9,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,158,223,0,Missed Shot,-2,0.3333333333333333,0.6,0.5
0022400095,2024-10-26,26,1,1,10,47,Step Back Jump shot,3PT Field Goal,24,Left Corner 3,Left Side(L),24+ ft.,-225,87,0,Missed Shot,-3,0.0,0.4,0.5
0022400095,2024-10-26,27,2,1,10,9,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,98,248,1,Made Shot,-4,0.0,0.2,0.4
0022400095,2024-10-26,28,3,1,9,43,Step Back Jump shot,2PT Field Goal,16,Mid-Range,Right Side Center(RC),16-24 ft.,105,121,1,Made Shot,1,0.3333333333333333,0.2,0.5
0022400095,2024-10-26,29,4,1,6,46,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-135,214,0,Missed Shot,2,0.6666666666666666,0.4,0.6
0022400095,2024-10-26,30,5,1,5,33,Driving Layup Shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,40,19,1,Made Shot,-1,0.6666666666666666,0.4,0.5
0022400095,2024-10-26,31,6,1,4,33,Turnaround Fadeaway shot,2PT Field Goal,17,Mid-Range,Right Side Center(RC),16-24 ft.,137,109,0,Missed Shot,1,0.6666666666666666,0.6,0.5
0022400095,2024-10-26,32,7,2,11,6,Step Back Jump shot,3PT Field Goal,27,Above the Break 3,Right Side Center(RC),24+ ft.,109,253,0,Missed Shot,-1,0.3333333333333333,0.6,0.4
0022400095,2024-10-26,33,8,2,10,23,Driving Floating Bank Jump Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,31,50,1,Made Shot,-2,0.3333333333333333,0.4,0.3
0022400095,2024-10-26,34,9,2,9,18,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Center(C),24+ ft.,-2,248,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400095,2024-10-26,35,10,2,8,45,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-141,219,0,Missed Shot,2,0.6666666666666666,0.6,0.5
0022400095,2024-10-26,36,11,2,6,1,Jump Shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,-77,243,1,Made Shot,-1,0.6666666666666666,0.4,0.5
0022400095,2024-10-26,37,12,2,5,29,Step Back Jump shot,2PT Field Goal,16,Mid-Range,Left Side Center(LC),16-24 ft.,-97,135,0,Missed Shot,1,0.6666666666666666,0.6,0.6
0022400095,2024-10-26,38,13,2,1,44,Turnaround Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,22,63,0,Missed Shot,-1,0.3333333333333333,0.6,0.5
0022400095,2024-10-26,39,14,3,10,11,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,81,248,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400095,2024-10-26,40,15,3,8,45,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,114,242,0,Missed Shot,1,0.3333333333333333,0.4,0.5
0022400095,2024-10-26,41,16,3,5,49,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,194,167,0,Missed Shot,-1,0.3333333333333333,0.4,0.4
0022400095,2024-10-26,42,17,3,4,59,Driving Floating Bank Jump Shot,2PT Field Goal,9,In The Paint (Non-RA),Left Side(L),8-16 ft.,-58,75,0,Missed Shot,-2,0.3333333333333333,0.2,0.4
0022400095,2024-10-26,43,18,3,3,25,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,-18,23,1,Made Shot,-3,0.0,0.2,0.4
0022400095,2024-10-26,44,19,3,2,39,Step Back Jump shot,3PT Field Goal,30,Above the Break 3,Left Side Center(LC),24+ ft.,-162,253,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400095,2024-10-26,45,20,4,10,4,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-167,202,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022400095,2024-10-26,46,21,4,7,22,Step Back Jump shot,2PT Field Goal,21,Mid-Range,Left Side Center(LC),16-24 ft.,-146,163,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400095,2024-10-26,47,22,4,6,34,Pullup Jump shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,6,116,1,Made Shot,-2,0.3333333333333333,0.4,0.3
0022400095,2024-10-26,48,23,4,4,5,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,1,21,1,Made Shot,1,0.3333333333333333,0.6,0.4
0022400095,2024-10-26,49,24,4,3,40,Step Back Jump shot,2PT Field Goal,12,In The Paint (Non-RA),Left Side(L),8-16 ft.,-67,104,1,Made Shot,2,0.6666666666666666,0.6,0.5
0022400095,2024-10-26,50,25,4,1,57,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,137,231,0,Missed Shot,3,1.0,0.6,0.5
0022400110,2024-10-28,51,1,1,10,23,Step Back Jump shot,2PT Field Goal,20,Mid-Range,Left Side Center(LC),16-24 ft.,-148,136,0,Missed Shot,-1,0.6666666666666666,0.6,0.5
0022400110,2024-10-28,52,2,1,6,40,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,-6,255,0,Missed Shot,-2,0.3333333333333333,0.6,0.5
0022400110,2024-10-28,53,3,1,5,52,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-134,211,0,Missed Shot,-3,0.0,0.4,0.5
0022400110,2024-10-28,54,4,1,4,12,Driving Floating Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,59,30,0,Missed Shot,-4,0.0,0.2,0.4
0022400110,2024-10-28,55,5,2,11,46,Step Back Jump shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,-55,103,1,Made Shot,-5,0.0,0.0,0.3
0022400110,2024-10-28,56,6,2,10,50,Step Back Jump shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,-40,152,0,Missed Shot,1,0.3333333333333333,0.2,0.4
0022400110,2024-10-28,57,7,2,10,24,Jump Shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-154,209,0,Missed Shot,-1,0.3333333333333333,0.2,0.4
0022400110,2024-10-28,58,8,2,8,50,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-159,199,0,Missed Shot,-2,0.3333333333333333,0.2,0.3
0022400110,2024-10-28,59,9,2,7,38,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-108,222,0,Missed Shot,-3,0.0,0.2,0.2
0022400110,2024-10-28,60,10,2,6,50,Driving Floating Jump Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-10,55,0,Missed Shot,-4,0.0,0.2,0.1
0022400110,2024-10-28,61,11,2,2,51,Step Back Bank Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-50,38,1,Made Shot,-5,0.0,0.0,0.1
0022400110,2024-10-28,62,12,2,0,0,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,228,117,0,Missed Shot,1,0.3333333333333333,0.2,0.2
0022400110,2024-10-28,63,13,3,11,4,Jump Shot,3PT Field Goal,27,Above the Break 3,Center(C),24+ ft.,-38,272,0,Missed Shot,-1,0.3333333333333333,0.2,0.2
0022400110,2024-10-28,64,14,3,9,47,Running Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,26,8,1,Made Shot,-2,0.3333333333333333,0.2,0.2
0022400110,2024-10-28,65,15,3,8,42,Pullup Jump shot,2PT Field Goal,10,In The Paint (Non-RA),Center(C),8-16 ft.,36,94,0,Missed Shot,1,0.3333333333333333,0.4,0.3
0022400110,2024-10-28,66,16,3,6,5,Pullup Jump shot,2PT Field Goal,16,Mid-Range,Center(C),16-24 ft.,31,167,0,Missed Shot,-1,0.3333333333333333,0.4,0.2
0022400110,2024-10-28,67,17,3,5,31,Fadeaway Jump Shot,2PT Field Goal,10,Mid-Range,Right Side(R),8-16 ft.,109,12,0,Missed Shot,-2,0.3333333333333333,0.2,0.2
0022400110,2024-10-28,68,18,3,4,44,Driving Floating Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-53,32,0,Missed Shot,-3,0.0,0.2,0.2
0022400110,2024-10-28,69,19,4,5,19,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-108,246,0,Missed Shot,-4,0.0,0.2,0.2
0022400110,2024-10-28,70,20,4,3,32,Turnaround Fadeaway shot,2PT Field Goal,17,Mid-Range,Left Side Center(LC),16-24 ft.,-74,159,0,Missed Shot,-5,0.0,0.0,0.2
0022400110,2024-10-28,71,21,4,2,34,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-82,257,1,Made Shot,-6,0.0,0.0,0.2
0022400110,2024-10-28,72,22,4,1,38,Running Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,16,7,1,Made Shot,1,0.3333333333333333,0.2,0.2
0022400114,2024-10-29,73,1,1,10,28,Step Back Jump shot,2PT Field Goal,20,Mid-Range,Left Side Center(LC),16-24 ft.,-108,175,0,Missed Shot,2,0.6666666666666666,0.4,0.3
0022400114,2024-10-29,74,2,1,9,22,Driving Floating Bank Jump Shot,2PT Field Goal,8,In The Paint (Non-RA),Left Side(L),8-16 ft.,-47,71,0,Missed Shot,-1,0.6666666666666666,0.4,0.3
0022400114,2024-10-29,75,3,1,7,20,Floating Jump shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,22,79,1,Made Shot,-2,0.3333333333333333,0.4,0.2
0022400114,2024-10-29,76,4,1,6,53,Pullup Jump shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,-28,108,1,Made Shot,1,0.3333333333333333,0.6,0.3
0022400114,2024-10-29,77,5,1,5,47,Floating Jump shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-5,125,0,Missed Shot,2,0.6666666666666666,0.6,0.4
0022400114,2024-10-29,78,6,1,5,14,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Center(C),24+ ft.,22,257,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400114,2024-10-29,79,7,1,3,59,Fadeaway Jump Shot,2PT Field Goal,9,In The Paint (Non-RA),Right Side(R),8-16 ft.,60,74,0,Missed Shot,-2,0.3333333333333333,0.4,0.4
0022400114,2024-10-29,80,8,1,3,38,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,192,163,0,Missed Shot,-3,0.0,0.4,0.4
0022400114,2024-10-29,81,9,2,8,22,Fadeaway Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,-54,128,0,Missed Shot,-4,0.0,0.2,0.4
0022400114,2024-10-29,82,10,2,6,39,Driving Layup Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,44,39,1,Made Shot,-5,0.0,0.0,0.3
0022400114,2024-10-29,83,11,2,6,16,Pullup Jump shot,2PT Field Goal,10,In The Paint (Non-RA),Left Side(L),8-16 ft.,-67,83,1,Made Shot,1,0.3333333333333333,0.2,0.3
0022400114,2024-10-29,84,12,2,5,11,Running Pull-Up Jump Shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,175,184,0,Missed Shot,2,0.6666666666666666,0.4,0.4
0022400114,2024-10-29,85,13,2,1,17,Running Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,32,21,1,Made Shot,-1,0.6666666666666666,0.4,0.4
0022400114,2024-10-29,86,14,3,11,32,Pullup Jump shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-4,126,0,Missed Shot,1,0.6666666666666666,0.6,0.4
0022400114,2024-10-29,87,15,3,10,59,Pullup Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-109,219,0,Missed Shot,-1,0.3333333333333333,0.6,0.3
0022400114,2024-10-29,88,16,3,9,42,Jump Shot,2PT Field Goal,14,In The Paint (Non-RA),Center(C),8-16 ft.,67,126,0,Missed Shot,-2,0.3333333333333333,0.4,0.3
0022400114,2024-10-29,89,17,3,3,40,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-214,122,0,Missed Shot,-3,0.0,0.2,0.3
0022400114,2024-10-29,90,18,4,10,48,Fadeaway Jump Shot,2PT Field Goal,13,Mid-Range,Left Side(L),8-16 ft.,-136,13,1,Made Shot,-4,0.0,0.2,0.3
0022400114,2024-10-29,91,19,4,10,15,Turnaround Jump Shot,2PT Field Goal,12,In The Paint (Non-RA),Center(C),8-16 ft.,-28,122,1,Made Shot,1,0.3333333333333333,0.2,0.4
0022400114,2024-10-29,92,20,4,9,11,Driving Layup Shot,2PT Field Goal,3,Restricted Area,Center(C),Less Than 8 ft.,-21,26,0,Missed Shot,2,0.6666666666666666,0.4,0.5
0022400114,2024-10-29,93,21,4,7,55,Pullup Jump shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,-48,147,0,Missed Shot,-1,0.6666666666666666,0.4,0.4
0022400114,2024-10-29,94,22,4,5,38,Turnaround Fadeaway shot,2PT Field Goal,15,Mid-Range,Center(C),8-16 ft.,5,150,1,Made Shot,-2,0.3333333333333333,0.4,0.3
0022400114,2024-10-29,95,23,4,3,26,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,120,221,0,Missed Shot,1,0.3333333333333333,0.6,0.4
0022400114,2024-10-29,96,24,4,2,45,Jump Shot,3PT Field Goal,24,Above the Break 3,Right Side Center(RC),24+ ft.,165,180,0,Missed Shot,-1,0.3333333333333333,0.4,0.3
0022400114,2024-10-29,97,25,4,1,58,Driving Finger Roll Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,11,24,1,Made Shot,-2,0.3333333333333333,0.2,0.3
0022400114,2024-10-29,98,26,4,1,23,Tip Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,-13,13,0,Missed Shot,1,0.3333333333333333,0.4,0.4
0022400114,2024-10-29,99,27,4,1,4,Step Back Jump shot,3PT Field Goal,32,Above the Break 3,Right Side Center(RC),24+ ft.,121,302,1,Made Shot,-1,0.3333333333333333,0.4,0.4
0022400129,2024-10-31,100,1,1,10,57,Fadeaway Jump Shot,2PT Field Goal,14,Mid-Range,Left Side(L),8-16 ft.,-98,110,1,Made Shot,1,0.6666666666666666,0.4,0.5
0022400129,2024-10-31,101,2,1,9,21,Driving Floating Jump Shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-1,77,1,Made Shot,2,0.6666666666666666,0.6,0.5
0022400129,2024-10-31,102,3,1,8,18,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,103,242,0,Missed Shot,3,1.0,0.8,0.5
0022400129,2024-10-31,103,4,1,6,0,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,115,226,0,Missed Shot,-1,0.6666666666666666,0.6,0.5
0022400129,2024-10-31,104,5,1,5,31,Turnaround Fadeaway shot,2PT Field Goal,15,Mid-Range,Right Side(R),8-16 ft.,125,90,0,Missed Shot,-2,0.3333333333333333,0.6,0.5
0022400129,2024-10-31,105,6,1,4,36,Turnaround Fadeaway shot,2PT Field Goal,14,Mid-Range,Left Side(L),8-16 ft.,-138,29,0,Missed Shot,-3,0.0,0.4,0.4
0022400129,2024-10-31,106,7,1,4,0,Fadeaway Jump Shot,2PT Field Goal,13,In The Paint (Non-RA),Center(C),8-16 ft.,-44,126,0,Missed Shot,-4,0.0,0.2,0.4
0022400129,2024-10-31,107,8,1,3,38,Running Reverse Layup Shot,2PT Field Goal,0,Restricted Area,Center(C),Less Than 8 ft.,-1,3,1,Made Shot,-5,0.0,0.0,0.4
0022400129,2024-10-31,108,9,2,11,46,Floating Jump shot,2PT Field Goal,4,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-22,43,0,Missed Shot,1,0.3333333333333333,0.2,0.4
0022400129,2024-10-31,109,10,2,10,7,Driving Layup Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,58,29,0,Missed Shot,-1,0.3333333333333333,0.2,0.4
0022400129,2024-10-31,110,11,2,9,27,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Center(C),24+ ft.,-32,246,0,Missed Shot,-2,0.3333333333333333,0.2,0.3
0022400129,2024-10-31,111,12,2,6,6,Running Finger Roll Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,15,6,1,Made Shot,-3,0.0,0.2,0.2
0022400129,2024-10-31,112,13,2,1,44,Driving Floating Jump Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,42,52,1,Made Shot,1,0.3333333333333333,0.4,0.2
0022400129,2024-10-31,113,14,3,9,39,Floating Jump shot,2PT Field Goal,7,In The Paint (Non-RA),Center(C),Less Than 8 ft.,42,64,0,Missed Shot,2,0.6666666666666666,0.4,0.3
0022400129,2024-10-31,114,15,3,8,10,Turnaround Fadeaway shot,2PT Field Goal,13,Mid-Range,Right Side(R),8-16 ft.,125,42,1,Made Shot,-1,0.6666666666666666,0.4,0.3
0022400129,2024-10-31,115,16,3,6,8,Driving Floating Jump Shot,2PT Field Goal,9,In The Paint (Non-RA),Center(C),8-16 ft.,-16,90,0,Missed Shot,1,0.6666666666666666,0.6,0.4
0022400129,2024-10-31,116,17,3,5,33,Driving Layup Shot,2PT Field Goal,6,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-56,22,0,Missed Shot,-1,0.3333333333333333,0.6,0.4
0022400129,2024-10-31,117,18,4,10,57,Running Layup Shot,2PT Field Goal,1,Restricted Area,Center(C),Less Than 8 ft.,0,13,1,Made Shot,-2,0.3333333333333333,0.4,0.4
0022400129,2024-10-31,118,19,4,10,11,Jump Shot,3PT Field Goal,28,Above the Break 3,Right Side Center(RC),24+ ft.,129,249,1,Made Shot,1,0.3333333333333333,0.4,0.4
0022400129,2024-10-31,119,20,4,8,13,Pullup Jump shot,2PT Field Goal,13,Mid-Range,Left Side(L),8-16 ft.,-132,33,1,Made Shot,2,0.6666666666666666,0.6,0.5
0022400129,2024-10-31,120,21,4,5,7,Step Back Jump shot,2PT Field Goal,18,Mid-Range,Left Side(L),16-24 ft.,-180,12,1,Made Shot,3,1.0,0.6,0.6
0022400129,2024-10-31,121,22,4,4,25,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-62,258,0,Missed Shot,4,1.0,0.8,0.7
0022400129,2024-10-31,122,23,4,2,7,Pullup Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-2,262,1,Made Shot,-1,0.6666666666666666,0.8,0.6
0022400129,2024-10-31,123,24,4,1,8,Step Back Jump shot,3PT Field Goal,28,Above the Break 3,Left Side Center(LC),24+ ft.,-96,273,1,Made Shot,1,0.6666666666666666,0.8,0.6
0022400129,2024-10-31,124,25,4,0,12,Driving Layup Shot,2PT Field Goal,2,Restricted Area,Center(C),Less Than 8 ft.,25,13,0,Missed Shot,2,0.6666666666666666,0.8,0.7
0022400153,2024-11-03,125,1,1,9,49,Step Back Jump shot,2PT Field Goal,17,Mid-Range,Right Side Center(RC),16-24 ft.,92,143,1,Made Shot,-1,0.6666666666666666,0.6,0.6
0022400153,2024-11-03,126,2,1,9,21,Fadeaway Jump Shot,2PT Field Goal,11,In The Paint (Non-RA),Center(C),8-16 ft.,-49,107,0,Missed Shot,1,0.6666666666666666,0.6,0.7
0022400153,2024-11-03,127,3,1,7,9,Step Back Jump shot,3PT Field Goal,25,Above the Break 3,Left Side Center(LC),24+ ft.,-207,143,1,Made Shot,-1,0.3333333333333333,0.6,0.7
0022400153,2024-11-03,128,4,1,6,49,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Left Side Center(LC),24+ ft.,-191,160,0,Missed Shot,1,0.6666666666666666,0.6,0.7
0022400153,2024-11-03,129,5,1,5,45,Step Back Jump shot,3PT Field Goal,26,Above the Break 3,Center(C),24+ ft.,-65,259,0,Missed Shot,-1,0.3333333333333333,0.4,0.6
0022400153,2024-11-03,130,6,1,3,40,Step Back Jump shot,3PT Field Goal,22,Left Corner 3,Left Side(L),24+ ft.,-227,28,1,Made Shot,-2,0.3333333333333333,0.4,0.5
0022400153,2024-11-03,131,7,1,1,26,Step Back Jump shot,3PT Field Goal,24,Above the Break 3,Right Side Center(RC),24+ ft.,205,134,0,Missed Shot,1,0.3333333333333333,0.4,0.5
0022400153,2024-11-03,132,8,1,0,35,Pullup Jump shot,2PT Field Goal,8,In The Paint (Non-RA),Center(C),8-16 ft.,-7,84,1,Made Shot,-1,0.3333333333333333,0.4,0.5
0022400153,2024-11-03,133,9,1,0,0,Finger Roll Layup Shot,2PT Field Goal,5,In The Paint (Non-RA),Center(C),Less Than 8 ft.,-50,12,1,Made Shot,1,0.6666666666666666,0.4,0.5
0022400153,2024-11-03,134,10,2,5,14,Running Pull-Up Jump Shot,3PT Field Goal,26,Above the Break 3,Left Side Center(LC),24+ ft.,-163,206,1,Made Shot,2,0.6666666666666666,0.6,0.5
0022400153,2024-11-03,135,11,2,4,23,Turnaround Fadeaway shot,2PT Field Goal,13,Mid-Range,Left Side(L),8-16 ft.,-130,50,1,Made Shot,3,1.0,0.8,0.6
0022400153,2024-11-03,136,12,2,4,1,Running Jump Shot,3PT Field Goal,29,Above the Break 3,Center(C),24+ ft.,-9,293,1,Made Shot,4,1.0,0.8,0.6
0022400153,2024-11-03,137,13,2,2,55,Jump Shot,3PT Field Goal,26,Above the Break 3,Right Side Center(RC),24+ ft.,188,184,1,Made Shot,5,1.0,1.0,0.7
0022400153,2024-11-03,138,14,2,1,59,Jump Shot,3PT Field Goal,25,Above the Break 3,Right Side Center(RC),24+ ft.,219,126,0,Missed Shot,6,1.0,1.0,0.7
0022400153,2024-11-03,139,15,2,0,1,Pullup Jump shot,3PT Field Goal,23,Left Corner 3,Left Side(L),24+ ft.,-232,1,0,Missed Shot,-1,0.6666666666666666,0.8,0.7
